Actors,Count
0x8c7546efa65423e0020382b232f6e8ceb92f5b33,1.0
0xe96a3716ddfe93d47d7171723c8a1cd2c7825dbd,1.0
0xee1e61b0b1911c8789c43e0a19d40b77b0b08211,1.0
0x968c45b8f30da98e80dbd2ddbefb85c28071a9fc,1.0
0xcd7d829734b6f9b01dc9c68457ebb333bf04ee1f,1.0
0x05da3e426ba91ab648e16371f0408028c216d885,1.0
0xc8b5c782f4c63132e9e6119d8236c30da07abf0a,1.0
0xeb957361ff49798f767bfe11f8d32757b7c8322f,1.0
0x2b3360bc2410c3042841522d861f00c124bf8cb7,1.0
0xa3b4e47eb24fbe14b35dd6023a9f70b3c0de15c9,1.0
0xa9a3a300bb90a9eb2276041ffc2c57db0c19aff8,1.0
0x22178ea6485b0ae691f852752b2ddadb47fd345f,1.0
0x5dfcb711c5a1f457b0309e6395175b550f03efe2,1.0
0xff38019e69aa8d50edc896c6106673f1da7aa8d4,1.0
0x6026dc0084b22c7f1e6e8e831332cfce4cb26fe8,1.0
0xf3b0b4b0490a802338f4501fd9fe0c7517fabf29,1.0
0x2742e04b5920c85eb36db07fcbc54584c9a387c3,1.0
0x93ab41b5c15b5870bea7f45b51198e30963bcb0d,1.0
0x44fbe8d8b98b3033d1b8b62f3e7d5d989346492a,1.0
0xccbda9c5a2146babd3e4282f469910a197e70bc3,1.0
0xb81ce4dff098af4d834368012307c1272f253e0f,1.0
0x32bf8a2cbbe831da5a35f7b855578c3135369260,1.0
0xfb5f291a73ba3dc159b3843b75cf6e50bf7bf8d8,1.0
0xa1806c0e36208ee82a94e18bfac54fbc182f9b23,1.0
0x39ebd892a63b9c78332739b08427dc4d020273f4,1.0
0x8ed9296b8e557d0a68a4718eb53198d10eb29615,1.0
0x9097dc234d57e6a5bd5cf3bb0bc0e29d579c4a1e,1.0
0x5464c7d59d9d6bf940d04eab2155917a20291343,1.0
0xfa308f710b531c91df8088bca8902e33f90da033,1.0
0x8b637bd28b6c79f1aaf5e47bd3616cdd7b60f833,1.0
0x7ea456ff6bd0bc2d4204b5d9d5196cb445427b1c,1.0
0x3a8c199eab44e5d15e3b5de74372345d652f3747,1.0
0xa812f4021681c86c61cd95d686c153fb7ff22793,1.0
0xd36fd8648b1f53c3c2a71968952c8ce29758e25f,1.0
0x27299478f9eae02f75ec88317380b3408f59cbe9,1.0
0x37aec7f3f0b440a1255792039d3f30e107a759f9,1.0
0xf2d9c0ee02a72ed9d367b3f172dd1621154f08e6,1.0
0x55550fc33792d817f9e65f4f24694e4f887ea304,1.0
0x83d03414e515c8b83a7c135e286b0e23f2343e2c,1.0
0x505dd9241ef8071775e56c576c33624c6668da34,1.0
0x43b540800fdfe9d35c3354a2b027fe0ca4dca65c,1.0
0xa3250de4a46b37391b6d4bba8e00df445f4c9ea7,1.0
0x74134ddad78df5f7744ea5a8614b36ea95b51e3f,1.0
0x59f4ccc840ce985b7c9365cc606cf0b638fab560,1.0
0x83b2bbd05d3ac68b5141e11c9410a6425638ea0b,1.0
0xc6126b2680ef329c50f2059dc729fe4c36c1e4a1,1.0
0xa4e7f6febb7bd21c7a67ed7ed6259111b3d0eb24,1.0
0x4466a01cfc39534bf33fff8bb2203a2ee9dc90d0,1.0
0x63ac91e24eea6362a12fdd8af7bb1a88346491d7,1.0
0xfea1ae3011d641b027f3c448a42151e07f8faae8,1.0
0x5524c54c40c8490e480437de852cd37ea299bb19,1.0
0x6328193cb2749192820f07ab2ddc2437480e127f,1.0
0x8681894ece49764666d67dd3524f924a3e472405,1.0
0x7fbe2649834fb9d2d1cf70bf62059c6b3589e0c6,1.0
0x0c0b1485dffb941d7232909927a3a4a269877c23,1.0
0x3cbab2ff5a41fcc1bccc43a4251e7b55696822a4,1.0
0x8447c974bd3a6128b76ac05ffb0dc2c99e2dd1b3,1.0
0xa6aaf24ec175bb3db6d97f6c1ea3def30411aa61,1.0
0x30f26a8c300f6836aedc3628c5a71d3abdae78a6,1.0
0x191096bad7696267414e4852abb7e30a355406fb,1.0
0xb8073f662917a8400f19fc4e5369ad3fce7181b9,1.0
0xcceaefa6ec0f0f2525af91d9b1705b524e31dd16,1.0
0x12de65661bed52f58149b7de18901a8bcece7f95,1.0
0x493cd4e2f190334d51d6b9759670e18a7afcd420,1.0
0x88d2b6a1b01549fc71a5272a9cd201a60e85145f,1.0
0xac1d38601a71d665a0e1decb809241782cce2290,1.0
0x5438edeed718f08e828c5846171fe72046846a71,1.0
0xdb02a540ca8d26c867a92d21d0077453436973d4,1.0
0x577fc919e87c6112386611066536077351a3b755,1.0
0x15813f06e7b6940e6a09075d0fbe219689e46e28,1.0
0xf38a92b722a96fdf6b8b5d008f00e5efd0278411,1.0
0xba37678d128b285186941a429806bbe46765c7f7,1.0
0x0e2ba2938222448c757651d957d620819ff34460,1.0
0x611d3f916d82a959492c98b53e49b423dec05a31,1.0
0x2a197a7676d014c4f7b761631dd11441152a4041,1.0
0xc633179e92b0efa0ef0644b0452a6237aee34143,1.0
0xae8eddcc6e3544f7d09f5208fc3853a495ef6039,1.0
0xdb8655a94f3203bb494c9930e96379dd10d95905,1.0
0x0ffeccac776952dc9196a8bcb14829b5f50a3e1e,1.0
0xa7ef07804aebafae70580f3cc72cbe446b08c8bd,1.0
0xe6ad1112d2acdcad76ca977ced31648f6c13084e,1.0
0x464504d5383777b44336e83aa4c0d3b909962fad,1.0
0x4a207e76412c6cbdb8cf4aa97cea0645223ce305,1.0
0xc6d58fc2f3ad02a8209cf6ae57a46ee4a763c7e7,1.0
0xd8ca3f483cc3247554bf1487bf075aaf1750499e,1.0
0xf45e30212894aeb27aed0eeef655792d10fdec12,1.0
0x3145c1bd37b9f42d37bc3b1b8b75f18e3d70726e,1.0
0xabe03c0471ef9c38e12f2d662e2ca41e2efc35da,1.0
0x78c1ba7d081428c528f877f179706ac0fb0f5aa3,1.0
0x34bfbdca7f302a4a0f3ff65db10c9ecfe3731768,1.0
0x05d48e8c07ae9ae54226471092eabd9f52956215,1.0
0x82c2403ad35a679c7aaf6b7efaf3766c0567dc78,1.0
0x4a9724d7573607afbcaed5ff40d17dd419eb484d,1.0
0xb9775582822d509317acc3645866d9db868c1e94,1.0
0x748014844bfe9f9c23e074c7d43feb340c98d96c,1.0
0x2623c333c1ffd088955ed2c2000a91367583354d,1.0
0xd79cd59c3070978c738504787ef39ff4cd6e2f7c,1.0
0x401f8442660a268db8805460ce58767d160388f5,1.0
0x6e60d5e0dfed235777c13a681fc2fece3afd65df,1.0
0x100245dac2e9234ba4bfddfc380af45bacc1508f,1.0
0xab0323bb3240e04ed259116853326acdf128a6de,1.0
0xcb904a3e0da510211ffab0d67ffa4b9ef9c13031,1.0
0x3df73835402dc7d2c826cc81f6a6a5f9b5b88de1,1.0
0x12d385a8f0e63a2d5b04d5690bde9d1702061875,1.0
0x96c50615223ab1579dd0521efa9d0dcd95a5767a,1.0
0xb6b207950cf3b0b072a3300987fdf2b9dfaeadf6,1.0
0x8464adcf84a9d242297a9aef6c6fb73aa0af7120,1.0
0x06cac1960b13a29ab5c7b43e388b9c759196c731,1.0
0x0eca91108f35d8f0496a6d09cbed5d42fc58e391,1.0
0x228703b842cb6560b90dda9b5b99b97bf7741b86,1.0
0xfb85c24f54167cd28ddeeb8f29ed939594b147de,1.0
0xd7f3fae588ab4e3b15197d981943736149662cf1,1.0
0x9899ace6e1c7a51a3b39a678b4688926dabdf545,1.0
0x00410c1f8ed04efed157b490043fa19683db3ceb,1.0
0x5707525ead28e3b43d731b68a62ae8b359740789,1.0
0x6c5ad3b2b19291e919a0da431bf2aff9c691af19,1.0
0x9f3f585bcbe0d5936a61a4a25a94c0193baaa3ea,1.0
0x99644ee5828d97a9f4fd4be0102ec86ed7e9314a,1.0
0x025bd0c7e807e7fcc10c5ee41b3078354d294bd5,1.0
0xafb773927bca056fe45a3cb4f937eaf01405568b,1.0
0x78a1b19b917eb5ae3b2fde0fc7cdd0e0f20f3317,1.0
0x317e6c5d19ae687cdb4c36f2f9536d738fb15132,1.0
0xc53b6093c98c253341f039f16a0041ced3a81460,1.0
0x0f99e39762107ebba0657a5ec1083c8ef9900808,1.0
0x64f82a2f19418c3029af540d11d51cf08a98e232,1.0
0xd1838da8180eb85f36cfc01e299c1594c78257aa,1.0
0x63733dd613946e875dcf02d86ae9e86ed40e9296,1.0
0x9839faf5f78864a2d4a9529fceb79c5ee27da206,1.0
0xbeb26a87cf1fcc89ee1c61c948d6334d8d29fe93,1.0
0x53c17bd6fdf032aa1f0b087dcc04121cbedb1b05,1.0
0x5aa0ece5f5442942c696ce4710d5bbe8faf3feff,1.0
0xdc5bfb9871eb18b186224368dfb920c61e2e0a6c,1.0
0x9e43a5640c70263ac836375acf67371afa7dc965,1.0
0x93f5894d8455e2ce498eb25e2ea049c5bfa2adc7,1.0
0xa79806c4b2fbdfa31539ad3e870567beb017fba6,1.0
0x9b333496000da416e187ce43a5be063821e40a75,1.0
0x9b0c8866c0f35cd37f32ce3665ac6d41a34dd9bc,1.0
0x6d11aa327d83e9675efaedc50a1e6825d46f332f,1.0
0xa7f8176520e15c620074bacd26f3036620cef9d7,1.0
0xb7d5e589205bb0830af6526f6d3691ae21733926,1.0
0x93c513c7fc9bbb1828fce89f455d63a9a27beae3,1.0
0x97a8ca8685665459bf66cbeb5cc774b88dc75bae,1.0
0xe5d59a3a570295752c8666a834bd9eb9a4d846fd,1.0
0x71904e4946f1aff47855381de1c0d13a6a1099eb,1.0
0x3e5f5bf7c34fb42f6ecda3016a2bb8965726f384,1.0
0xf927a47ab617a7ffdaae7042fed54d56807cc97c,1.0
0x7be15174497a28ec47d5e7a62332a6c19bef1967,1.0
0x4401a5b1a31ddef30d09b6803cf8484ace33f6b0,1.0
0x1476d727e8221df0dc73da5e628cfecf6f952af8,1.0
0x1fe32eaef5b42361b2246c06041f4fa258f4170d,1.0
0xcb41692e87b5fdfc9440af67833abb8cabbd80fe,1.0
0xe351bd18431aa6baa508ad7d5102fb7688591beb,1.0
0xb3a065c70bf922d500fb1eb1aa1b5eec7bc69e75,1.0
0x6107bd5ef38979a2df9167c81891ea73f8d715d7,1.0
0x8c991b17508c7fe16bad3dbdc1948acc1abdf507,1.0
0x3f3c2337c26cbee5635ee7678038403c315528be,1.0
0xb21c6fbf4641ba5e7086f8dab5c7ad37374564c3,1.0
0xbba19627f4d199865e36946fa21f0503326a4cca,1.0
0x46bbbdebbcc20b08c36592293aa71b3e7d2b6385,1.0
0xbd73135d6d889fa0507abbe62db2aa78b6365f3e,1.0
0x2b318f31523b289570ab164017101d3cc9e69def,1.0
0xada6c4922f540fbfb7d5536029f76da9bbf2a0f7,1.0
0x509ed4d86eda0c78f623dd988e777eb3be64da75,1.0
0x8492885efef9f01f892717231adaaada1926434c,1.0
0xb2fe9362dbd47e5a3f43a9bb04d21ef1114dabdb,1.0
0x111e30339a75cfe4f184a816606b1b0018de5834,1.0
0x1a2b7598f4be530baba73e87fcdaeb8700b853e5,1.0
0x4e85f788e007286ab4d8b53c1ca090e251bea762,1.0
0x6dc1ecccd98a6be739cce72c15a87e9310ecb5f3,1.0
0x28a38d9e5e29f582a02a36d933ed333d7ff384c2,1.0
0x16d2f1bad657df43780d4e57f24d58bafa769f94,1.0
0x0f18781605624d80c516e3be8b9f89efd2a27df0,1.0
0x166853b3411a4a658cf7081c5081147228ad7ac7,1.0
0xd7897a19d5df121da123b2aa716fc7c3899ca327,1.0
0x04c8edd015854922e2423e3d640cf2c20f942b43,1.0
0x35b36f07f030dfd48ff9bf7ec8230e62fa227e1f,1.0
0xbabc3facf2f096a95009f77b56c79675ed4ae27e,1.0
0x491c0a9d2d4e8dbc93802c98183c071483521b89,1.0
0xc42f882684827a3b40d957b2ca9921dea5620f14,1.0
0x8f52928187019f5c92cc25f8fcba3322ff2cc09e,1.0
0x64257fa6296db4b64a1674d096880bc8150bb10e,1.0
0x774e80f346adef8484ef5d2e2fba72f6d8fcee8d,1.0
0x51a24ee8d07d168b16fcf926e3e915fda7542b00,1.0
0xe3a8654b2b4e8fb0c4473bd8ff219d7008243bcf,1.0
0x4bbc408ea10601d05223336be7bd27ac1c7a5669,1.0
0x9c7c9b66c1b76202beca1d06b774be576843d5b1,1.0
0xb9b7092b1e36db27c437d0fb0618cdcb7e07fa4f,1.0
0x116568c66dd614747c00b2a2f51c930248b60200,1.0
0x7896e407f50ada443c95fdc8a75ba5f17b0818b3,1.0
0x85ac0c4955a6e0479041f8882d5be05c27bcee8c,1.0
0x5f9d1e50ede4b859c6a4f7b0533d13fa6dcc3037,1.0
0x57493ecfd78c73c47a3c131bde551b34a0bb10fa,1.0
0x9291537bcc0c6ab288da67e2d2fd9692c58e8c89,1.0
0x0c1b1bc15e9c51a488139079a8c6de4ed290dd02,1.0
0xbd6e26551edd8027952fbe0d2aa8b10df3ceba80,1.0
0x2cb3bad82ca3da9c1bfb0e54a4e81a7e9acf5fc3,1.0
0x30cad3e49d77f51cdc8f797a1bafbbe1fa6cdf45,1.0
0xd488169e818dc8c7630f698c7b354e87a1888e96,1.0
0x9db2580b769f60082ea023450c14c0cbfe534d1c,1.0
0x28fa5e60640ce32e8161989776b1169c4d659437,1.0
0xee47e9d7cfd17da271cf6aa6297eea27b98746ec,1.0
0xc85f32047964b512163e6efcd1b840de10998234,1.0
0x0ecb34d687dc4f45f6dc34e862ce5d7af1e48c1d,1.0
0x15638a946c58502bcae2ca7dd0a4b3ae4700aa65,1.0
0xf86f25e164ab79df14dd4bebb035ec6007129fa9,1.0
0xb410622dd19a5546ece792e2ba724c8ea7bef3aa,1.0
0xee031923f9e305d3749d8426e33efb22c9ce0a8d,1.0
0x4102956d22457beda5d561307ecfc429abcfbf77,1.0
0x24e34434213bbc74432e0619c6950c9ea981f2f4,1.0
0xd4426025778f08fc1d5c79ddbc0ee696686a8fd3,1.0
0x35aa130d92ff8e0afe56c6f487a24998f9c7cb53,1.0
0x5a5530a68d790ab0ae0bec57e14d9010921f8fb0,1.0
0xd01b70f2d76e6296ddc0219cf19fcf118704dc5d,1.0
0x5e042d1124a6729b26546240dc7539f01a12507a,1.0
0xd800b5f45c42cdfa916cb3ce9643f4dd36470d1f,1.0
0xdb0415f708ec6c5b6704a31516249e4e6cf46cda,1.0
0x96c0dc6102d2ce98d34299945409af118dcf972a,1.0
0xe63988cac80357546d44b77139840d236aedab98,1.0
0x8d0cfba7b9c5fe14b1d5b1ec9f151d7a962ad1a5,1.0
0x4663c55b95d46bf34023d48b86318ba071c0eee7,1.0
0xd25419263b979570aef0a20138062eef0ce362ff,1.0
0x4c5247ab84a4243c671f7df1977da83ed3b256b3,1.0
0xee12cdcd4f74b1a6e54964dfff503753e30a48c3,1.0
0x4e6065662c53abc603c204774c2d8d9836788c4d,1.0
0x72edad5b856de80f428f575a3ec58347764356f7,1.0
0xd08c0f5d8a5e266a065937c32debe7bb89f760f0,1.0
0x6fe31811c78d9fba667a800c347335b247714e42,1.0
0xd72ba5e70dc1c2483bac0016784229cf026943ad,1.0
0xdfe8efdc922f5aaa4e834b32577f1eddb7482175,1.0
0x2878aa035d893f9d5caea8ae52365015d4e076f9,1.0
0x5577036b99531c88f3c67c958e715f625a5a8459,1.0
0xdcb92250d667bfde4d186b93e634f15d553a80d1,1.0
0xbcd7bebc9b389c47ada31fd10ccb3bb130b37a04,1.0
0x4767a2f2331b4b606a4d2bc38f8a0605516c2dd6,1.0
0x0ca4581cd402bc411d46808060fc34bee75b9cb5,1.0
0xfcb9287c7dafcd96c60d40c9ffc320964d494b81,1.0
0xe9dd425226feb902e6c13770856a330649e1038c,1.0
0x70a8c20f34a9b59319c86a61a871c158065ab2af,1.0
0x8656c1eba114e6d17a1495ea5f25c297b6b5ba88,1.0
0x5c7695d25007d047f46624e5314a4e8e31c2247b,1.0
0x3b96874ac9afcb5bc8d35cfd3103391e06fbed27,1.0
0xcd88070a10945ae0b4a13c404d168d188dbe8a41,1.0
0x5755638e58d7399a9762e8f0291d67527ffc4bc6,1.0
0x25ad4ab3c120f54911574389b89d35d829bce1ea,1.0
0xfd51c42eed69e1895681bd2bbdd534f8980f86f2,1.0
0x803a3f23758ffbaa72c91327095137c8af71c1b5,1.0
0x95560cc9fcc0333a12b427987a70062dff2004a4,1.0
0x2bcbf876dd4e81d9a52847d64f81ebca50af28b5,1.0
0xf7082bfa1410a4c8e86528cd800b8f8785ea4d03,1.0
0x0c4fdbb40b3992436de4a5985dc2476573b88e35,1.0
0x43bd5b43972700bb9dec2851703ac232ff03bbc9,1.0
0x026b0c0446911519918407212aa4152569aee114,1.0
0x0ef401422ebc825aa53d7b808a5782658979aa0b,1.0
0x2c586378cdc538ef7181656a679696a24b45afaf,1.0
0x6fcaa520743935dda745bbd36d3d549b0e55e204,1.0
0x50119d1e5a6fcf0ee28e54d2b80f25632891c810,1.0
0x210006e4a73f6f7af86c7297d9a4a5c9f68a4b0c,1.0
0x83c1c1012055e58bb2242c0f3eb47093c7090788,1.0
0xa2abb5380b73e7e75e1ce7b3b42d1a41b796ea29,1.0
0x94aa2e99d4635ecf9b0063550f32dec8822fc86c,1.0
0x744fbdf169f59db43047e4e1e657845a4955d138,1.0
0x7cd9353471bd97bc63f1ae0e11bfefcc52a22275,1.0
0x13292cbf0c7bfe30f4b49163697124cc8a4cbcaa,1.0
0x8b933df766c56c970d215d645501342b38678260,1.0
0xc1e3197709e599c02a1baeb2d0bc830fe6bb6f58,1.0
0x7d036693e28b478623be5c720b9b15084bf6b37b,1.0
0x8071903c0fd8fdb6f3517127358f3f08e001fddf,1.0
0xfa291d4670dc25f0f4f4f433aeda6c7e9c833264,1.0
0xc1e7e2ff9d9766b2879ef98aa88ef192d799363d,1.0
0x6f018112ac9d3b26893375cd88589bbb96610f8d,1.0
0x2f26c05777ed3a033756485827bc211136a4b748,1.0
0x3c49e8b1e2af6bec92c1fc9d46d6a673eb81f7ed,1.0
0x9a1aff2a7ad69a7afd5c58bad80dc690b6902c95,1.0
0xd7874bd76202725b1166c1794556c5ab8c8b8145,1.0
0x2b007ba51e332cca6c33d4c3fe52ac9b204d2a74,1.0
0x735bd0a759ba5386e5a026ad240104f1462378d5,1.0
0x5a69b77c9cef155fe0246577be9df6e6d86b2017,1.0
0xe99cdaa1ca17b28cf0c58298ae2ea28160ada8e7,1.0
0x60e649098cdf9e2e684e1709d1dffeceeafe184f,1.0
0xeb3cc9322c9e4fcaad54228bd37b9c045d229568,1.0
0x3c70a47dc2a117d413d5080b410f74b95dc8cc08,1.0
0x7872e1cde9ed19c63164e1867479591ac57355c6,1.0
0x39c39cc05d628dc575558e4768f628ccf1a546da,1.0
0xea94c77f7df2873aab70b2d46be31c241817eb04,1.0
0x0366394f048b02cabdd75c59ce29c2b401ed5c0c,1.0
0xd9786b5286ff0c2e929ff46f537c0be63edc9ca0,1.0
0x3952e1bdb05e50142890e4ceb1e810fd82880cf9,1.0
0x47091ccce0ad1ea8c9452a559b25ea84d3a9e767,1.0
0xa99ec7b9d1dc0537945477b1e22efe7146fb8f71,1.0
0x39505a6e3f83f33a91d6c6d5107a2f99d4fbe9bb,1.0
0x4fbef3a4773dc38820858f130764ce6c636d4009,1.0
0x35b2787fe45b874ef3d29d1dd26ad3ce5fa67a78,1.0
0xadf528866adf5020a66fcabc2e595c951eea833c,1.0
0x0e901b7376f35050c18ee74cd6d89c8e8ba44c41,1.0
0xc8b02cd82338afde1f2c1687e16495bb24dbc44d,1.0
0x6f81109a0ec77cf46ab572be29c7c4bf1afa508c,1.0
0x34b1d4f6263dd2ff0bc906ff650021604729c61b,1.0
0xc7f22dc66cb4d0db9825fdc660dd3da1d740f246,1.0
0x32ef67718a7b0850f4b2559a1ec91843aff90f80,1.0
0xfa595f0547e07671fa0de828ed56c254329efacb,1.0
0xf80b6048e44eb72f1cc1436ff8acd24cb9a46778,1.0
0x9406b612bbc61062eee64476b92c0ceaa039ec6e,1.0
0xc677254eab44e62c1a81e0225ec0dfe01c194d7e,1.0
0x2d75d3676bd42ce993d68df9183ed10e7b6b28dd,1.0
0xc466367b93ca6be199b06be05cc6e11c32c1b826,1.0
0xbdb2a87a2f292e2ad4cde0a9d21a210999304edc,1.0
0xefc8c0c65ef4df5cf35bf733c626558bf529de69,1.0
0xc8b8b016b97a975efded7982499a84469a516a79,1.0
0xfea2bf086a01e28d60127881bac7f1d5d4e6804b,1.0
0x8e8357685fe3bf27b8389dd8ef2b9031fa79d2c3,1.0
0x09bf8b9bca1d8ce3f22b0ad4b2dcfdfce4e809ef,1.0
0xc14e49e52110f2bc2daf3e7fc79658ab47d1224f,1.0
0x89177979892e81c14808d91bdca8a45c6ee600ca,1.0
0x8840fe4c43b54af8a23ab30d56d47fd364e6a047,1.0
0xc9be79d15ffbe94c0da0846a7f3b8e7bf3d0833a,1.0
0x0be7f8920f339a2f91db12544051a994cc8764d2,1.0
0xd581fa649f3bfafae68a942a7295dcef8789d9e1,1.0
0xeb47468953862585baad71266c0e48a1924df0f9,1.0
0xb94a45de6da85e28842071c04e4cc8cf8c06999d,1.0
0x73e895239cd7904dead9c9e8eb98ff9a2bb678df,1.0
0xe15dfdac47cf1a2c64e42df741d14177df9edb9e,1.0
0x7d56141d1f003e077db88f4fad0945d2120f3c93,1.0
0x7922c19e24105f0aa834f20b49ac48a468ee6fb4,1.0
0x23e8b04eb9df72986dfaade491f84cbad3c385bc,1.0
0xa9d9d136c977befff04c20d66c4646e07d07f543,1.0
0x85c8fdd83fa83491960babd56a8cf41a9b160003,1.0
0x502585d0f20b7d17d59c33c70465f9c88b2813cf,1.0
0x14689f334982946daca4f04f808bb0b6eae8ceac,1.0
0x405becb435ae135913e5415f4d20e9cdd78d65eb,1.0
0x70c38af0fc35a8e56e91320461bf2c190a853c1b,1.0
0x5ee6257a97dbfa72646d510c0819c57dd89d74d8,1.0
0x28af417f741da6a20b946dc54ca6f5fe05d42662,1.0
0xf9566d6e37763c8f03d45e169f584ef39cae11b6,1.0
0x30207a8f9df9a510715200c4a68b03a3a801c999,1.0
0x997b6652b3946c9058896264aa9bb0d9c9a6891f,1.0
0xe14b1acd5556429394068acc8dc5429063c0395d,1.0
0x3c40420fa172b68a98f11d487c9f2f9e2899d8c8,1.0
0x5e0063a6ea932786b2c1fc8eac30372653846325,1.0
0x7634c17aa66081303c06f7661d061439858be77a,1.0
0xfbc320bc80511bc5b33f0c3875fbaff689d230b4,1.0
0xdbe466f3a948cd80321a38ed3ae3fbdf74ac2640,1.0
0x658fe07bbae353160b7e88a3d968955e5843f24f,1.0
0x8548857281699a20948c120c87ce2ffb1060ceb1,1.0
0xdb8d977dc472b640976a71a97999e13d83415150,1.0
0xecde80a9a4b203f52354c0714956e6b930eb798d,1.0
0xcfb8d962799bac1d401dfa5a2248e1c68919dbeb,1.0
0x82f4bbce21fa714934c46cf6955f3c4545cdc3f0,1.0
0x2cab94acccae3cda16812969477fb6d31e14660e,1.0
0x1f8171eb57bca5d599997b15a356cf68dcc03e8e,1.0
0x74b8e7f96939128eccd69dc945440fcbbb9def76,1.0
0xa7acb664de5118373809934d28d6d80f18adceca,1.0
0xc1df61824c462f82458e2322b60b0ac4da2b140a,1.0
0x363c6a188afc9c170dc00e8f7c4f269519e0bf8e,1.0
0xbe82ef7c5c2a6c7351336375e4c9b5d4f0fc7305,1.0
0x0a5a1318cadebc63bd8ec38895911c737ef7cc1f,1.0
0x76eaf28d520859b6cab2921f6c38f8f2255a23df,1.0
0x5e9da53985f34780c19a359b918b5ba8f45659de,1.0
0x0343f74e8d5d2073c4a32898f1fc34cb2363e5fc,1.0
0x5262efc67d718052a21ef8555a91c90ec2fd1d81,1.0
0x97fb9068730fc797b832deac2e489c8671771e4f,1.0
0x9ba7288b1b05e9799a1814ab97ab706e927f6bd0,1.0
0x620a9bd63b566b3fd7cac66a34f6b9a4e82ebf34,1.0
0xd6eb02451254e9391fccec80cd4eb2f1eb3bfe1d,1.0
0x38c89115f4d8c0f032b896142e5e1003313d9cc5,1.0
0x1534ccf1f23342e7f3097958fc8d4c8aca43c0f0,1.0
0x03362268a28990e34eeaf35cc2f8345e83ab49c6,1.0
0xf4cacebfa2c51ef79bd72320f77330111214b70a,1.0
0x8c7c83a9067b763026ab528c015a5726c710e500,1.0
0x05bba41be328990d2cdaa0c818a999f62adc82d0,1.0
0x35eb17c98ea0fd6c6e73f3f12947d811986ea0c3,1.0
0x8cb1a75b7cfc1af87ebd452c5c5164c6d5ac6069,1.0
0xb24522056c023bdf29852a8785e3afdbce3e4f34,1.0
0xe0e1ae548b0f5258be341ee53012fa14d663dee7,1.0
0xb63d5f355ea6db642439a8ffdca32e6d838bd4de,1.0
0x4d5848faf033d831cb279edb707ba19b2cf568ee,1.0
0xbecf0cb05cf39a9daca7047345f916baf8cf9d5a,1.0
0x1485c2ad7ad3501669ac976c63e9438ee5a2829f,1.0
0xc0e17132282fee828afee19e0e366f2373271383,1.0
0x5c802dccbe1f389381c10be192b10ac0bb475a23,1.0
0xbd0b2c6a5d08dfc5764f633322f133b55c92edab,1.0
0x877282ebf87188b3daf10ffe5368193bca109367,1.0
0x3dc0df15a19560c771deffccc595f14673befc02,1.0
0xb6b712e36bfc5a2d65d2b7ac94e5bf53a0100f0d,1.0
0x1a8687efcf11af029df1daae72e7c0c8b514a83c,1.0
0x153961cd5e2afee1ae03f38397962ce07ea617df,1.0
0x6027d077f30cced1732865c6b3f18093ec021608,1.0
0x40c2d7ce32a8a5e51d9443353c852564f934c901,1.0
0xa393687b05e40e7c557c386fbf81b8a0c7c4b00d,1.0
0xd2e484ae41a792126f79520b94149a5dd1b159fd,1.0
0xc981dd92203e26bae7b2b820e7e49fda70423264,1.0
0x804abd8e0c50394e653fb47cd30a6b4e6ae71024,1.0
0xc6079b78cb97b2826890111052dcb01cc65aa175,1.0
0xf051432f78fc35cfa6d07783d6df79d90a0bbc85,1.0
0x621ea9364fc1ec4d5042bbda407593731df97f9a,1.0
0xdd7627377e74f522b9a8875f7720cc6c3615fcbc,1.0
0xc3e9b1d8ced8bb86085b2d6ba98cfed13d3c5ab6,1.0
0x77a41ec75ddd79d8aa243cb141fd71ddb306f689,1.0
0x44dc716f42f2b471830b52cd0d7850b7c53cd081,1.0
0x81ee8b4bf90591a1bfd5fede328eafedec66b953,1.0
0x7152a77042cdf63ea4c991dc3db758eeb1a83572,1.0
0x0d39126854b4b8f6f189be123b0b167add4f58e6,1.0
0x60ff9aac39c5913b5585cbd0a06a9291292b72f0,1.0
0x1d398fedd98b24a3f2a6a85b1812032ac3fd29ae,1.0
0x0be9d8f9c0ffab1e7cb570493d0667eb6d85805a,1.0
0x326129a274739d60f0dd754872a23905c9854a7b,1.0
0x5a86e1051989700f55e5ec8c03429e1bf651b42b,1.0
0xfe6d0aac604a42c6415f9f7636ab6609b4c382de,1.0
0xf4253ca039bbafa5cca87813795a6e527713f955,1.0
0xee49ed7cad0bbc43e85bd46cfe3595ca8a9b4d49,1.0
0xde845f15b9ec7f596b1b86a4bdf837e5b69836b9,1.0
0x29fb5548808720f1704ee9608e1a4e07f25fe48b,1.0
0xda47ecb1794b20a5e5f5ea0c5817b4299531eb08,1.0
0x6e3ecfbeb7ad3fd0123728655869269d075ce8ae,1.0
0xcdeac56e840a0f95e8c2928ba95b4e96d7a73161,1.0
0x1cfaa4dcc6b0138b6372cd47e474e96c9f1eb0d4,1.0
0x89615e4bd4e7855bb236445d284c7fbf84b172e3,1.0
0x5d784ff91dc72f844ec163fd2465d4bc7e2524d2,1.0
0xa132d743bdb15c7b86295a49b82a7636efbf7ccb,1.0
0xb3c0a9c747569c4557a17eee174b18e6b3921f04,1.0
0x7528d214b601c6b6ca0a576e16caca1b4b3b1f49,1.0
0xb1cee14e7617275a8f64bc0bcf21ddda4b0eff5b,1.0
